01/15/2023 08:01:13.325 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
01/15/2023 08:01:13.326 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
01/15/2023 08:01:13.326 | DEBUG    |                             AshitaCore::Initialize | <Begin>
01/15/2023 08:01:13.326 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
01/15/2023 08:01:13.326 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
01/15/2023 08:01:13.326 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : G:\Ashita-v4beta\
01/15/2023 08:01:13.326 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\mybootsettings.ini
01/15/2023 08:01:13.326 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\boot\mybootsettings.ini
01/15/2023 08:01:13.328 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
01/15/2023 08:01:13.328 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
01/15/2023 08:01:13.328 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
01/15/2023 08:01:13.328 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
01/15/2023 08:01:13.328 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
01/15/2023 08:01:13.328 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
01/15/2023 08:01:13.328 | DEBUG    |                             AshitaCore::Initialize |   file : G:\PlayOnline\SquareEnix\PlayOnlineViewer\pol.exe
01/15/2023 08:01:13.328 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
01/15/2023 08:01:13.328 | DEBUG    |                             AshitaCore::Initialize |   script : retail.txt
01/15/2023 08:01:13.328 | DEBUG    |                             AshitaCore::Initialize |   args : 
01/15/2023 08:01:13.328 | DEBUG    |                             AshitaCore::Initialize | [ashita.language]
01/15/2023 08:01:13.328 | DEBUG    |                             AshitaCore::Initialize |   playonline : 2
01/15/2023 08:01:13.328 | DEBUG    |                             AshitaCore::Initialize |   ashita : 2
01/15/2023 08:01:13.328 | DEBUG    |                             AshitaCore::Initialize | [ashita.logging]
01/15/2023 08:01:13.328 | DEBUG    |                             AshitaCore::Initialize |   level : 5
01/15/2023 08:01:13.328 | DEBUG    |                             AshitaCore::Initialize |   crashdumps : 1
