08/05/2022 07:18:28.106 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
08/05/2022 07:18:28.106 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
08/05/2022 07:18:28.106 | DEBUG    |                             AshitaCore::Initialize | <Begin>
08/05/2022 07:18:28.106 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
08/05/2022 07:18:28.106 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
08/05/2022 07:18:28.106 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : C:\Ashita-v4beta\
08/05/2022 07:18:28.106 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\mybootsettings.ini
08/05/2022 07:18:28.106 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Ashita-v4beta\\config\boot\mybootsettings.ini
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize |   file : G:\PlayOnline\SquareEnix\PlayOnlineViewer\pol.exe
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize |   script : retail.txt
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize |   args : 
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize | [ashita.language]
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize |   playonline : 2
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize |   ashita : 2
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize | [ashita.logging]
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize |   level : 5
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize |   crashdumps : 1
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize | [ashita.taskpool]
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize |   threadcount : -1
08/05/2022 07:18:28.108 | DEBUG    |                             AshitaCore::Initialize | [ashita.resources]
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   offsets.use_overrides : 1
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   pointers.use_overrides : 1
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   resources.use_overrides : 1
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize | [ashita.window.startpos]
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   x : -1
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   y : -1
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize | [ashita.input]
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   gamepad.allowbackground : 0
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   gamepad.disableenumeration : 0
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockinput : 0
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockbindsduringinput : 1
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   keyboard.silentbinds : 1
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   keyboard.windowskeyenabled : 0
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   mouse.blockinput : 0
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   mouse.unhook : 1
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize | [ashita.misc]
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   addons.silent : 0
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   aliases.silent : 1
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   plugins.silent : 0
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize | [ashita.polplugins]
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   sandbox : 1
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   pivot : 1
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize | [sandbox.paths]
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   common : C:\Program Files (x86)\Common Files
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   pol : G:\PlayOnline\SquareEnix\PlayOnlineViewer
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   ffxi : G:\PlayOnline\SquareEnix\Final Fantasy XI
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   tetra : G:\PlayOnline\SquareEnix\TetraMaster
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize | [ffxi.direct3d8]
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbufferformat : -1
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbuffercount : -1
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   presentparams.multisampletype : -1
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   presentparams.swapeffect : -1
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   presentparams.enableautodepthstencil : -1
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   presentparams.autodepthstencilformat : -1
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   presentparams.flags : -1
08/05/2022 07:18:28.109 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_refreshrateinhz : -1
