12/12/2021 22:03:36.035 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
12/12/2021 22:03:36.035 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
12/12/2021 22:03:36.035 | DEBUG    |                             AshitaCore::Initialize | <Begin>
12/12/2021 22:03:36.035 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
12/12/2021 22:03:36.035 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
12/12/2021 22:03:36.035 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : C:\Ashita-v4beta\
12/12/2021 22:03:36.035 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\mybootsettings.ini
12/12/2021 22:03:36.035 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Ashita-v4beta\\config\boot\mybootsettings.ini
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   file : C:\Program Files (x86)\PlayOnline\SquareEnix\PlayOnlineViewer\pol.exe
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   script : retail.txt
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   args : 
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize | [ashita.language]
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   playonline : 2
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   ashita : 2
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize | [ashita.logging]
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   level : 5
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   crashdumps : 1
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize | [ashita.taskpool]
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   threadcount : -1
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize | [ashita.resources]
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   offsets.use_overrides : 1
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   pointers.use_overrides : 1
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   resources.use_overrides : 1
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize | [ashita.window.startpos]
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   x : -1
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   y : -1
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize | [ashita.input]
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   gamepad.allowbackground : 0
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   gamepad.disableenumeration : 0
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockinput : 0
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockbindsduringinput : 1
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   keyboard.silentbinds : 1
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   keyboard.windowskeyenabled : 0
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   mouse.blockinput : 0
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   mouse.unhook : 1
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize | [ashita.misc]
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   addons.silent : 0
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   aliases.silent : 1
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   plugins.silent : 0
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize | [ashita.polplugins]
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   sandbox : 0
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize |   pivot : 1
12/12/2021 22:03:36.037 | DEBUG    |                             AshitaCore::Initialize | [ffxi.direct3d8]
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbufferformat : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbuffercount : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   presentparams.multisampletype : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   presentparams.swapeffect : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   presentparams.enableautodepthstencil : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   presentparams.autodepthstencilformat : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   presentparams.flags : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_refreshrateinhz : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_presentationinterval : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   behaviorflags.fpu_preserve : 0
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize | [ffxi.registry]
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0000 : 6
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0001 : 1920
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0002 : 1080
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0003 : 4096
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0004 : 4096
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0005 : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0006 : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0007 : 1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0008 : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0009 : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0010 : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0011 : 2
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0012 : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0013 : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0014 : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0015 : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0016 : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0017 : 0
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0018 : 2
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0019 : 1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0020 : 1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0021 : 1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0022 : 0
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0023 : 0
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0024 : 0
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0025 : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0026 : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0027 : -1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0028 : 0
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0029 : 12
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0030 : 0
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0031 : 1002740646
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0032 : 0
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0033 : 0
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0034 : 1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0035 : 1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0036 : 2
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0037 : 1920
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0038 : 1080
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0039 : 1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0040 : 0
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0041 : 1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0042 : C:\Program Files (x86)\SquareEnix\FINAL FANTASY XI
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0043 : 1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0044 : 1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   0045 : 0
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   padmode000 : 1,0,0,0,1,1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize |   padsin000 : 8,9,13,12,11,0,1,3,2,15,-1,-1,-1,-33,-33,32,32,36,36,-35,-35,6,7,5,4,-1,-1
12/12/2021 22:03:36.038 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
12/12/2021 22:03:36.038 | DEBUG    |                             Properties::Properties | .ctor
12/12/2021 22:03:36.038 | DEBUG    |                           ChatManager::ChatManager | .ctor
12/12/2021 22:03:36.038 | DEBUG    |                           FontManager::FontManager | .ctor
12/12/2021 22:03:36.038 | DEBUG    |                             GuiManager::GuiManager | .ctor
12/12/2021 22:03:36.038 | DEBUG    |                         InputManager::InputManager | .ctor
12/12/2021 22:03:36.038 | DEBUG    |                       MemoryManager::MemoryManager | .ctor
12/12/2021 22:03:36.038 | DEBUG    |                       OffsetManager::OffsetManager | .ctor
12/12/2021 22:03:36.038 | DEBUG    |                       PacketManager::PacketManager | .ctor
12/12/2021 22:03:36.038 | DEBUG    |                       PluginManager::PluginManager | .ctor
12/12/2021 22:03:36.038 | DEBUG    |                 PolPluginManager::PolPluginManager | .ctor
12/12/2021 22:03:36.038 | DEBUG    |                     PointerManager::PointerManager | .ctor
12/12/2021 22:03:36.038 | DEBUG    |                 PrimitiveManager::PrimitiveManager | .ctor
12/12/2021 22:03:36.038 | DEBUG    |                   ResourceManager::ResourceManager | .ctor
12/12/2021 22:03:36.038 | DEBUG    |                             Properties::Initialize | <Begin>
12/12/2021 22:03:36.038 | DEBUG    |                             Properties::Initialize | <End> [Status: Ok!]
12/12/2021 22:03:36.038 | DEBUG    |                           InputManager::Initialize | <Begin>
12/12/2021 22:03:36.038 | DEBUG    |                           InputManager::Initialize | <End> [Status: Ok!]
12/12/2021 22:03:36.038 | DEBUG    |                          OffsetManager::Initialize | <Begin>
12/12/2021 22:03:36.038 | DEBUG    |                          OffsetManager::Initialize | <End> [Status: Ok!]
12/12/2021 22:03:36.038 | DEBUG    |                         PointerManager::Initialize | <Begin>
