06/22/2022 22:54:43.954 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
06/22/2022 22:54:43.954 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
06/22/2022 22:54:43.954 | DEBUG    |                             AshitaCore::Initialize | <Begin>
06/22/2022 22:54:43.954 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
06/22/2022 22:54:43.954 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
06/22/2022 22:54:43.954 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : C:\Ashita-v4beta\
06/22/2022 22:54:43.954 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\mybootsettings.ini
06/22/2022 22:54:43.954 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Ashita-v4beta\\config\boot\mybootsettings.ini
06/22/2022 22:54:43.957 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
06/22/2022 22:54:43.957 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   file : C:\Program Files (x86)\PlayOnline\SquareEnix\PlayOnlineViewer\pol.exe
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   script : retail.txt
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   args : 
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize | [ashita.language]
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   playonline : 2
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   ashita : 2
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize | [ashita.logging]
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   level : 5
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   crashdumps : 1
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize | [ashita.taskpool]
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   threadcount : -1
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize | [ashita.resources]
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   offsets.use_overrides : 1
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   pointers.use_overrides : 1
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   resources.use_overrides : 1
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize | [ashita.window.startpos]
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   x : -1
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   y : -1
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize | [ashita.input]
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   gamepad.allowbackground : 0
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   gamepad.disableenumeration : 0
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockinput : 0
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockbindsduringinput : 1
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   keyboard.silentbinds : 1
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   keyboard.windowskeyenabled : 0
06/22/2022 22:54:43.958 | DEBUG    |                             AshitaCore::Initialize |   mouse.blockinput : 0
